label,text,sentiment_score
Joy,i be feel like i need add photo my if he wasn t rich she wouldn t be with him title there no way man would have chick if he wasn t rich biggie kevin hart wiz khalifa bu thaim jay z href http www,1
Joy,i barely seem remember where i live in middle of come term with likelihood i would just be single for rest of my life feel pretty content about,1
Joy,i be feel pretty well in mid october,1
Joy,i feel cool read book especially when i take along read while wait for doctor appointment,1
Joy,i have feel his idea of keep me entertain differs ever so slightly from mine jonny you,1
Joy,i feel super lucky have be able visit be definitely unforgettable part of our trip,1
Joy,i could feel safe enough do so,1
Joy,im feel damn fantastic,1
Joy,i would ideally like be able come term with at one point have acim happily integrate with all abraham process just so i can feel resolve,1
Joy,i feel relieve excited someone else feel same way i do,1
Joy,im feeling brave today so here go,1
Joy,i feel brave rare golden,1
Joy,i be still feel positive effect of my visit with therapist i feel very confident in her ability connection psychologist with necessary dr,1
Joy,i hope you enjoy read please feel free leave comment,1
Joy,i be feel fabulous week though i feel convict say my attitude have turn around because my health have for now i be just thankful try share my positive attitude with other people,1
Joy,i feel very satisfied dont expect be hungry later,1
Joy,i mane feel generous release his new lp diary of trap god for free,1
Joy,i feel thankful happy bless these be good feeling,1
Joy,i feel rather superior but not in case,1
Joy,i may not feel amaze all time but i be capable of much more than just light another cigarette,1
Joy,i feel like read anansi boys again it gorgeous,1
Joy,i remember just know you be crazy in love with me without shadow of doubt you make me feel gorgeous always,1
Joy,i be come back couch be tough but i be feel ok about,1
Joy,i be month into medication i feel fantastic,1
Joy,i spend hour in my aunt uncle bed room with my cousin my back against wall under window feeling completely ecstatic my cousin be next me just smirk because she know he have be different from my other friend,1
Joy,i didn t feel terrific,1
Joy,i also feel as have help me become intelligent individual,1
Joy,i will focus on either infantry company or if im feeling either brave or stupid enough motorbike company for rest of challenge but ill leave until time see how i feel then,1
Joy,i feel in order be successful in your own life you need far your education,1
Joy,i look at my life my beautiful family fact i feel truly bless all ive ask from god universe all have happen beyond how my imagination fathom,1
Joy,i start feel festive little early year,1
Joy,i get walk in rain feel triumphant over nature in my rain boot pink rain coat,1
Joy,im listen right now because i feel like i need i want share with you little one despite my convinced atheism somehow never fails make me feel well,1
Joy,i feel very excite after my graduate what kind of lifestyle well have at same time cafe be go open but not soon we have think about before coffee shop what job we have work as well me i already fix i think youll be soon too,1
Joy,im afraid im in environment make me feel more relaxed cause,1
Joy,i feel pretty honor be around some really great mom woman,1
Joy,i feel like be sociable have someone over or go out chill somewhere,1
Joy,i can make him feel christ isnt he most delicious creature youve ever see,1
Joy,i feel fine,1
Joy,i want my audience go away feel they be entertain he say,1
Joy,i be fill with despair when i feel like my quest for beauty isnt respect,1
Joy,i feel i have live long enough i be leave you with your worry in sweet cesspool,1
Joy,i feel like most innocent statement can be twist into something sinister inaccurate,1
Joy,i feel very bless know some of you personally admire all thing you all have accomplish,1
Joy,one night,1
Joy,i be feel particularly joyful today though today blog entry doesnt necessarily align with my particular emotional state subject have rightfully find place of conversation in public eye,1
Joy,i don t feel so fearless,1
Joy,i feel excite for episode,1
Joy,i get feel virtuous in comparison him but i don t really have put out,1
Joy,i be feel glad,1
Joy,i feel adventurous i even pop href http dianam,1
Joy,i be concern my gut feel about not drop aol quickly about not trust verizon be not just paranoia,1
Joy,i do at time feel complacent with my life a,1
Joy,i feel rather imbicilic or at least complacent,1
Joy,i feel he so talented so realistic,1
Joy,i be feel quite clever at point i have not have even drop of wine,1
Joy,i feel very relaxed play with carl clarke say,1
Joy,i can go off blogland for bit get out any thought or feeling i want or dream look at pretty picture then step back into my reality,1
Joy,i feel im be generous with statement,1
Joy,i can not thank you enough for always find way make me feel well,1
Joy,i still feel well in my room even though i love way my house feel well me,1
Joy,i feel pleased i will resist till i get these next four night shift over with,1
Joy,im feeling lucky see jump google logo may take time,1
Joy,i feel like cupcake might be get bit too popular for their own good but i still love me good red velvet so im not complain quite yet,1
Joy,i feel like theyre perfect if youre too lazy fix your hair,1
Joy,i didn t feel very festive during christmas week,1
Joy,i feel wind blow i feel love presence of rest of my divine family href http soulbitesblog,1
Joy,i act a head of family when he far too young for make sasuke feel he have support her instead of her support him which by right should be her duty because she mother he child he fatally ill not she,1
Joy,i feel glad be teach nursery child who have special need know study of art have good help me use art in curriculum make lesson more enjoyable interesting for pupil,1
Joy,i be feel like paint tonight simply be creative,1
Joy,i love most about them slight cat eye shape of lens they instantly make me feel likeaudrey hepburn in breakfast at tiffany so glamorous of course gorgeous case doesnt hurt either,1
